PaymentId,PaymentNumber,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus
404bf1fb-bab1-5da4-83d4-0a0e5dec5622,RE-PMT-F2026003,f8d0ee21-d2db-55ba-a0cc-93e8df17875c,CID-003,2026-01-30,4463.88,REC Registry,Completed
1c853516-a002-5d90-b010-3e3923d6c669,RE-PMT-F2026004,6e9f0e6d-146e-5b3d-b81f-08af4ac12920,CID-004,2026-02-06,5349.99,ACH,Completed
e27b9a22-f132-5d2f-b38b-91c734a95741,RE-PMT-F2026005,a14b791f-948b-5642-b31f-d17fba81ceb6,CID-005,2026-02-13,6316.05,Wire,Completed
db24deac-8bb4-5933-8243-6097763fe654,RE-PMT-F2026006,453be250-48f5-5b47-a46a-d23770c50901,CID-006,2026-02-20,7233.94,ACH,Completed
a84a186a-dd15-5144-b22a-05c786d3cc30,RE-PMT-F2026007,7adecb37-f8c0-5f33-aa87-e49d939ba77d,CID-007,2026-02-27,8488.03,Wire,Completed
6ca108cf-17e2-5c4d-b130-963df23da54b,RE-PMT-F2026008,1268a342-c532-5f39-b643-6aaf83287a17,CID-008,2026-03-06,3728.44,REC Registry,Completed
e950babf-6e28-5302-9007-0acf3095b4e5,RE-PMT-F2026009,8e938174-1e8d-5e7e-b693-3e4d8eca7145,CID-009,2026-03-13,4645.30,ACH,Completed
6f1782d0-0fab-5ccc-9fbd-339d033007b0,RE-PMT-F2026010,a6038dd7-b8e1-53d0-9dcb-716cd651b79f,CID-010,2026-03-20,5642.11,Wire,Completed
5f6089e5-5429-5332-93a5-956a22792e4f,RE-PMT-F2026011,1f8234e6-0fcc-549d-b29f-e33b775e2214,CID-011,2026-03-27,2862.83,ACH,Completed
84b44070-f00b-5c46-b540-c4ca06203662,RE-PMT-F2026012,71b9af8d-eab4-51a9-9382-96ff792ff828,CID-012,2026-04-03,3451.69,Wire,Completed
f04a44b2-ec3d-52da-9d58-0ba9cc798ad9,RE-PMT-F2026013,a573e197-7437-52b5-b9f6-7f21d22bd412,CID-013,2026-04-10,4376.75,REC Registry,Completed
36c4a120-995a-5b9b-a914-54898fa4c022,RE-PMT-F2026014,3bfebf52-39b0-549e-8822-1b98082dc908,CID-014,2026-04-17,5253.64,ACH,Completed
30c12d19-f1d4-569d-9adf-39ade3d8dcad,RE-PMT-F2026015,988923c3-8b0f-5856-aaa6-8692ed8f660f,CID-015,2026-04-24,6210.48,Wire,Completed
1890aedf-7426-5bf2-b6ea-01445c33c84a,RE-PMT-F2026016,cb7e871f-5953-548f-b2c1-6e3977c15afb,CID-016,2026-05-01,7247.26,ACH,Completed
c10ebd0f-2b3c-5b2c-959c-d906ddce438d,RE-PMT-F2026017,8570ba29-385d-5914-a4be-640c0f2a4b89,CID-017,2026-05-08,3136.50,Wire,Completed
470fb319-33db-532a-a2f1-60d539f921f5,RE-PMT-F2026018,70fdc3ad-4e20-5ca8-93f2-5e9e5d0a6cc2,CID-018,2026-05-15,3836.06,REC Registry,Completed
bbc92205-b1f7-5b36-a7c8-22276647d179,RE-PMT-F2026019,000cc4a9-98e8-5def-89bd-264fa8291117,CID-019,2026-05-22,4871.83,ACH,Completed
d6000e7b-9ee3-52ce-86bb-7a484d1b111c,RE-PMT-F2026020,a41aa997-cea5-5917-8dd1-662455e71f8d,CID-020,2026-05-29,5859.41,Wire,Completed
ad6d592f-bc59-5546-a7b0-b172a03d6760,RE-PMT-F2026021,a6832184-d7c0-500b-9326-8615e853a5e8,CID-021,2026-06-05,6926.95,ACH,Completed
30e962ac-7723-5c1a-94c7-3f1b6539292e,RE-PMT-F2026022,089ae921-d58e-554c-9077-ff3281541ff9,CID-022,2026-06-12,4059.69,Wire,Completed
bd784f09-4467-567e-9064-1f9c0d7d1dad,RE-PMT-F2026023,0d56d98e-2d61-5cd8-a2ed-4a3245052ce1,CID-023,2026-06-19,4989.19,REC Registry,Completed
d94705d1-5186-53e7-877b-d3996c514a67,RE-PMT-F2026024,caabefbe-1282-56bc-94b0-8e6fede9f34f,CID-024,2026-06-26,5884.90,ACH,Completed
80063a8b-bb64-5f4d-8f6b-2a61807c0013,RE-PMT-F2026025,73029f9c-bacb-5795-914a-24ba12835106,CID-025,2026-07-03,7131.21,Wire,Completed
f3a9357a-f29c-5e8b-b284-5ae8bc4b9867,RE-PMT-F2026026,0a7455c2-e140-556c-b65b-9acb1f40f58e,CID-026,2026-07-10,8343.74,ACH,Completed
f143fc7a-e6de-51cf-a976-c5dae4373d96,RE-PMT-F2026027,188b5ac1-72b4-5cfb-a78c-8b9d1c17835d,CID-027,2026-07-17,3917.57,Wire,Completed
09ba92d9-2932-5381-bdd8-cf24c5ac33bd,RE-PMT-F2026028,71e9f901-68fb-5cc6-aee1-eb38fa689ca7,CID-028,2026-07-24,4883.36,REC Registry,Completed
44bcee6b-b52e-5e9e-b9f6-2cb198ad0479,RE-PMT-F2026029,ea6c4b2d-022c-5bbe-922d-9df6520a973a,CID-029,2026-07-31,5943.48,ACH,Completed
9daf4d70-2bb8-584b-97d2-8b4458ec9fcf,RE-PMT-F2026030,fad93415-fd68-5a7d-b24b-a86cec8cdad1,CID-030,2026-08-07,6969.83,Wire,Completed
1feb1180-86c0-520b-80f5-821ea01b25f2,RE-PMT-F2026031,9a2c68c4-c551-5a99-833a-7c790b74e2d4,CID-031,2026-08-14,8346.76,ACH,Completed
08dec69a-90e7-58bd-aa01-a5d98e827bcc,RE-PMT-F2026032,d09b8a42-b456-525b-b8a6-f76b502c94be,CID-032,2026-08-21,9689.91,Wire,Completed
4c63495d-8e79-5ab9-80d5-2f5c4704f282,RE-PMT-F2026033,e7c7dd09-0859-5578-90e3-c7b7e7eccea0,CID-033,2026-08-28,4741.24,REC Registry,Completed
647cee15-1e87-5f36-b40f-43a424e6c99a,RE-PMT-F2026034,787344c3-51a1-5c2f-83f7-120afc3e6175,CID-034,2026-09-04,5754.20,ACH,Completed
95ebcdf4-e293-5186-9c24-25c260e7f52f,RE-PMT-F2026035,e14a0bea-28c3-58f3-869d-84c68ecd8d5d,CID-035,2026-09-11,6861.49,Wire,Completed
cc68e62d-46e6-58db-986c-c7e457a82fdb,RE-PMT-F2026036,1fc150c5-dc79-5500-b085-c5c10ae984fb,CID-036,2026-09-18,3072.82,ACH,Completed
9a647a11-28cc-52ce-803f-4afc7310a800,RE-PMT-F2026037,fc1d46fc-3dc4-5706-9f39-80053fee8394,CID-037,2026-09-25,4061.50,Wire,Completed
7a501691-ba0e-5ec4-b70e-24f2714bcfad,RE-PMT-F2026038,16672f13-1f48-51e1-b09d-a09507e60211,CID-038,2026-10-02,5016.40,REC Registry,Completed
d9dc6019-7099-5b68-8703-a81c58a68488,RE-PMT-F2026039,234dbf6c-2e36-5f0c-bc95-eaa89352cb79,CID-039,2026-10-09,6065.64,ACH,Completed
907f5335-bd52-5239-8673-a693839b9295,RE-PMT-F2026040,6c9a3572-ccaf-55c0-b762-d26bc4653f09,CID-040,2026-10-16,6109.51,Wire,Completed
eede4c28-acbe-59ca-be29-776057260bc0,RE-PMT-F2026041,7163d60f-cd99-598b-aa40-ee31b8fa3a61,CID-041,2026-10-23,7158.60,ACH,Completed
6b37be33-88a1-5860-831f-74d3fac7ec4e,RE-PMT-F2026042,fc0e006e-3951-5f9d-ace1-d3d2bd657ac1,CID-042,2026-10-30,8159.51,Wire,Completed
846ba6cc-20f5-5ca8-8f1d-827d34db25f7,RE-PMT-F2026043,40d2f063-1ab0-5360-8a2a-4f21bcf07520,CID-043,2026-11-06,9496.63,REC Registry,Completed
4d749c6b-64af-5b37-aaaf-589c485ea48d,RE-PMT-F2026044,3eaa7477-6098-5f92-b62c-1f62e1bb7c6d,CID-044,2026-11-13,4595.59,ACH,Completed
4fbbb2e0-1f05-5338-b0f6-a1db381c37c9,RE-PMT-F2026045,c102e599-2f9d-5a1b-8d50-65bec17a30ac,CID-045,2026-11-20,2142.25,Wire,Completed
1b168485-6e4e-5a67-b93a-86288e59c885,RE-PMT-F2026046,585aa750-e266-5253-af7e-21f5785316f0,CID-046,2026-11-27,2782.36,ACH,Completed
08a17d72-2715-5f28-8562-dbc26ee9d932,RE-PMT-F2026047,2eddfafb-3a40-5065-922a-9c55528026c6,CID-047,2026-12-04,3502.43,Wire,Completed
88724c0e-5131-5d10-b6d9-aa2dbc2b1b84,RE-PMT-F2026048,70f5002f-bc83-5d32-8958-f9b1ec06f12c,CID-048,2026-12-11,4174.31,REC Registry,Completed
6c8baa27-3c18-5185-8f93-66167d2d139b,RE-PMT-F2026049,7c2b5cd8-c25d-5f5b-bb5c-7ed4740acea7,CID-049,2026-12-18,5182.40,ACH,Completed
96c2d499-8c22-5de7-a782-ebddeca8b31e,RE-PMT-F2026050,308b3b2d-cd59-5f62-ae90-17b27300b54b,CID-050,2026-12-25,6142.31,Wire,Completed
