PaymentId,PaymentNumber,InvoiceId,CustomerId,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus
02eabc30-54a2-558a-9e18-cfee878248c4,RE-PMT-ADB2025048,40e55b22-1c04-5cae-b473-c426c92d86df,CID-048,2025-12-11,4040.55,REC Registry,Completed
5d1cb9b1-f9fe-524f-954f-a12c71d7ae32,RE-PMT-ADB2025049,779ccf16-483e-5f34-8586-4cd15056d31b,CID-049,2025-12-18,4898.99,ACH,Completed
22ff4dc4-c632-5021-8aee-e1fdcaad59fd,RE-PMT-ADB2025050,6b11766f-c2a7-5b51-a42f-6b330c5e18f5,CID-050,2025-12-25,5709.25,Wire,Completed
3bdc8983-49e2-5a1a-93f6-b233ae67db93,RE-PMT-ADB2026001,b2103f2f-cd01-5002-bd5e-fb06211a659c,CID-001,2026-01-16,2931.50,ACH,Completed
ca177453-4da6-5a82-9c1a-0aebfcefdadb,RE-PMT-ADB2026002,9501c218-2d55-539e-8a8a-cb885f85d9c5,CID-002,2026-01-23,3657.71,Wire,Completed
20278d79-ae6d-5b66-b46d-c9f76c9dae05,RE-PMT-ADB2026003,b7b4d16d-1b43-5786-823e-e3f24f528641,CID-003,2026-01-30,4463.88,REC Registry,Completed
0c5293a4-b48d-5ad6-b82d-b8f9898b86c1,RE-PMT-ADB2026004,ae5aa67e-ea44-59f5-a439-cd62e7a2d317,CID-004,2026-02-06,5349.99,ACH,Completed
d62af983-5217-5cca-978b-a0d60bcb5f2f,RE-PMT-ADB2026005,0f0b673a-2f99-5e04-81c5-816d3f4f0f7c,CID-005,2026-02-13,6316.05,Wire,Completed
39893904-2822-50b2-9029-5d522ebb1e3d,RE-PMT-ADB2026006,3f434127-9ea9-5bae-9b70-eddc75aff209,CID-006,2026-02-20,7233.94,ACH,Completed
60e50a9b-6549-5123-801d-91cd5f7cb26a,RE-PMT-ADB2026007,38e38426-8086-5bb4-a6f0-ea134b67c429,CID-007,2026-02-27,8488.03,Wire,Completed
f3fcd5d7-47a4-58dd-8690-153b6a52d48d,RE-PMT-ADB2026008,c1eb8843-55aa-5722-b92a-23761133544a,CID-008,2026-03-06,3728.44,REC Registry,Completed
51aa7d9f-20ac-5918-b605-5c9cd64aab33,RE-PMT-ADB2026009,555b4f1f-7ba5-5504-b6e6-a02489664a0e,CID-009,2026-03-13,4645.30,ACH,Completed
bac97978-32d0-5d46-a4c1-8d0dfe52f4a9,RE-PMT-ADB2026010,f4bfb764-5fc0-5bea-9537-55ba054b3a73,CID-010,2026-03-20,5642.11,Wire,Completed
a9a2f988-08ab-5ef8-93f0-8902435d60da,RE-PMT-ADB2026011,ffec3c0a-1f9a-5cce-94ee-cfdf03d27d9a,CID-011,2026-03-27,2862.83,ACH,Completed
b7e53a0f-88f0-5747-9f9c-457c08c3ab08,RE-PMT-ADB2026012,55f1f1ad-7d9a-54b1-a2ec-a922a892ed95,CID-012,2026-04-03,3451.69,Wire,Completed
b5e3255b-f8c5-51f6-ae4d-1cd2ebf9502f,RE-PMT-ADB2026013,54b9deeb-4903-520e-a650-97c0e2a1891b,CID-013,2026-04-10,4376.75,REC Registry,Completed
3ce7f8e5-cec2-54da-bfa4-5d732b931c6f,RE-PMT-ADB2026014,438d0328-5f32-5183-b7a0-175a26436255,CID-014,2026-04-17,5253.64,ACH,Completed
4c205115-92a9-5dfe-b703-a3200d776182,RE-PMT-ADB2026015,f4afeb5c-5346-5023-b31a-8dfa914ad852,CID-015,2026-04-24,6210.48,Wire,Completed
22d53750-f536-512e-b507-359b2bb8d151,RE-PMT-ADB2026016,4ab7b9c8-f537-51d5-8915-0dd9f929eae2,CID-016,2026-05-01,7247.26,ACH,Completed
8a141151-ebd8-50bd-bee6-15d8a9659976,RE-PMT-ADB2026017,2fc59031-4af7-571b-af83-ecb90994cd8f,CID-017,2026-05-08,3136.50,Wire,Completed
8da6bd34-c667-5e54-9ae5-9f4b6ac7f04a,RE-PMT-ADB2026018,a8536f3c-12cb-59fb-a8a7-70564111357a,CID-018,2026-05-15,3836.06,REC Registry,Completed
b0eface9-f15b-53aa-a844-9ce83605dc24,RE-PMT-ADB2026019,de66a36e-22f3-5571-b5ad-0527fd03043c,CID-019,2026-05-22,4871.83,ACH,Completed
1188d826-3d1e-5275-b8fd-1db80fde7b3d,RE-PMT-ADB2026020,467b85dd-6585-56c1-83b9-e18fa61a8bd9,CID-020,2026-05-29,5859.41,Wire,Completed
bfa3a733-3261-5f6f-bc2e-ee1588e119c1,RE-PMT-ADB2026021,7120f49b-ceaf-5fe9-babf-a5c7f1c1fc40,CID-021,2026-06-05,6926.95,ACH,Completed
2665da2b-6ac7-55d7-9206-f6c828934b9b,RE-PMT-ADB2026022,ac0c5cf3-5a13-5e58-90de-8417639b1b1f,CID-022,2026-06-12,4059.69,Wire,Completed
baf3ac30-a605-5565-a37e-ba0c184f9315,RE-PMT-ADB2026023,33817292-6a56-59fc-9271-2e0a4ed6d46f,CID-023,2026-06-19,4989.19,REC Registry,Completed
653f1c60-7449-5cee-b12a-10df08e94b0c,RE-PMT-ADB2026024,97f0e5a1-7793-5417-92bf-13df6d4ec4eb,CID-024,2026-06-26,5884.90,ACH,Completed
913269ee-d40d-5602-ab16-6bc889cc9b1b,RE-PMT-ADB2026025,38e6742d-de70-5043-b931-7202140b3c4f,CID-025,2026-07-03,7131.21,Wire,Completed
caed9395-ae17-51dc-b94d-8532439d1f19,RE-PMT-ADB2026026,3c912172-7841-5453-b785-58d48822cdfc,CID-026,2026-07-10,8343.74,ACH,Completed
8fd03c93-9474-5230-9771-b27745cc14ec,RE-PMT-ADB2026027,9cbe7eeb-d247-518a-bc6c-aa02df39dfdd,CID-027,2026-07-17,3917.57,Wire,Completed
c3b811f1-88f8-526e-a3dc-e61b4bd1d001,RE-PMT-ADB2026028,afa64716-61e9-547e-a001-58b499f672ac,CID-028,2026-07-24,4883.36,REC Registry,Completed
5e273530-446c-5383-b94b-c457452d31d8,RE-PMT-ADB2026029,879a1576-6bf8-559e-849a-cb8ecdef87b5,CID-029,2026-07-31,5943.48,ACH,Completed
0338b9e9-5772-5164-96ac-fa4867236790,RE-PMT-ADB2026030,13763161-830a-5bd0-af7b-a19f237b799a,CID-030,2026-08-07,6969.83,Wire,Completed
c0eb481c-c51c-5ac6-98fb-88c11c583f61,RE-PMT-ADB2026031,2df17608-de81-571f-a2f3-2ffed0e05b23,CID-031,2026-08-14,8346.76,ACH,Completed
96bf38d2-fc7d-53b2-b6f1-437d0350bc2c,RE-PMT-ADB2026032,df465590-bc45-5358-8e9f-03de0b12514b,CID-032,2026-08-21,9689.91,Wire,Completed
a6b40f60-3c5b-5140-8645-536893c4ef8a,RE-PMT-ADB2026033,e6ee397b-9c20-5222-8457-01a060201a35,CID-033,2026-08-28,4741.24,REC Registry,Completed
ef0f3cea-a77e-5808-b90f-36c265277773,RE-PMT-ADB2026034,38c6b078-f8d7-5512-a43c-908eb402875b,CID-034,2026-09-04,5754.20,ACH,Completed
1f2b2d1a-324d-514f-83fe-8fd12c6066de,RE-PMT-ADB2026035,3c5aa7e9-a030-5e13-a9c2-b5bfdba88a0a,CID-035,2026-09-11,6861.49,Wire,Completed
f2ef936d-b1a0-5c43-852b-20b49bae9c07,RE-PMT-ADB2026036,6e0b587f-fe11-53d9-a966-41c4b6ca9f7f,CID-036,2026-09-18,3072.82,ACH,Completed
2abf621d-9ac3-51ac-9b83-146c14174c54,RE-PMT-ADB2026037,874ce151-213e-5191-a57e-17c2d3ac0e29,CID-037,2026-09-25,4061.50,Wire,Completed
1519e534-bc6a-50a5-8a13-bfe2ffb9318a,RE-PMT-ADB2026038,9f6a27e6-07dd-559d-a78b-3619bda04329,CID-038,2026-10-02,5016.40,REC Registry,Completed
d723d2d6-5cd2-55f8-9a32-33872b25a4d3,RE-PMT-ADB2026039,cd8e765a-5b7c-5653-87c8-0f5f5995d1e6,CID-039,2026-10-09,6065.64,ACH,Completed
70b5b611-e434-50db-b054-3f62e557d605,RE-PMT-ADB2026040,284bc7ce-b917-50ed-b20d-a26185bb376f,CID-040,2026-10-16,6109.51,Wire,Completed
b640c61e-20fa-5b8f-a74d-ced367192ccd,RE-PMT-ADB2026041,cc605239-290c-5511-882c-e6724e25160f,CID-041,2026-10-23,7158.60,ACH,Completed
0c400e33-35e5-5e1b-856a-30777be26098,RE-PMT-ADB2026042,1c99a34b-d328-5dc4-a295-268d7d2d0611,CID-042,2026-10-30,8159.51,Wire,Completed
787320eb-1bed-54a9-a441-985db09679d7,RE-PMT-ADB2026043,2fcc43c6-bcce-5c74-a872-d81a8f4352fc,CID-043,2026-11-06,9496.63,REC Registry,Completed
8f6f4fad-028a-59c4-bd69-0bda0f72f8d0,RE-PMT-ADB2026044,f739b90e-f2bc-5233-9fbf-d9e2687a582c,CID-044,2026-11-13,4595.59,ACH,Completed
6fb0858d-403b-596c-a03b-475ab356a515,RE-PMT-ADB2026045,f822a266-4cdd-582b-a848-6c7a024b4512,CID-045,2026-11-20,2142.25,Wire,Completed
904e22e2-11fe-57b2-9623-d5a4b661f1eb,RE-PMT-ADB2026046,15621651-670e-5282-81c3-771b4572ad30,CID-046,2026-11-27,2782.36,ACH,Completed
9316c0f6-5242-59e6-abf6-7ff72d7b5d80,RE-PMT-ADB2026047,88ccc190-f42d-5747-afa0-a660fd222883,CID-047,2026-12-04,3502.43,Wire,Completed
704cd6ee-2d85-568e-ada7-d59f34742ede,RE-PMT-ADB2026048,8816325b-b201-5f3f-8197-9433543b5b78,CID-048,2026-12-11,4174.31,REC Registry,Completed
7de248eb-bb60-566b-a91b-0323eb4266df,RE-PMT-ADB2026049,b24472e3-b74e-59c0-9cee-06a1b1baf5d1,CID-049,2026-12-18,5182.40,ACH,Completed
cf6bdfca-3680-5b9f-98d7-c2d971b1c867,RE-PMT-ADB2026050,54c1a347-6635-577a-8aca-5a4c6db71eab,CID-050,2026-12-25,6142.31,Wire,Completed
