OrderId,SalesChannelId,OrderNumber,CustomerId,CustomerAccountId,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
bb5c216d-c33e-454e-b8cc-fd8419dd1617,ADB,F100360,CID-105,CA-0189,8/21/2024,Completed,2778.39,138.92,2917.31,VISA,USD,SampleGen
6b35ff2c-f39e-4601-b043-56bb0e6633dd,ADB,F100361,CID-105,CA-0189,2/22/2025,Completed,1577.15,78.86,1656.01,PayPal,USD,SampleGen
98a37fca-c143-4304-9a2f-ddc5a3e19c58,ADB,F100362,CID-106,CA-0191,12/31/2023,Completed,1069.26,53.47,1122.73,PayPal,USD,SampleGen
f22c3a11-eda4-4983-952e-576d33a5d80d,ADB,F100363,CID-106,CA-0191,9/6/2021,Pending,2243.09,112.16,2355.25,Discover,USD,SampleGen
378b8e36-eeae-4c48-9e15-2aaa66cdaf47,ADB,F100364,CID-106,CA-0191,5/26/2020,Completed,1419.23,70.96,1490.19,VISA,USD,SampleGen
6f4584ef-6128-49e3-9427-fc4a9eeaa33e,ADB,F100365,CID-106,CA-0191,12/11/2020,Completed,581.87,29.09,610.96,PayPal,USD,SampleGen
844e80c7-f6ac-46ae-b22e-6bc88a46b684,ADB,F100366,CID-107,CA-0193,10/16/2024,Completed,283.13,14.16,297.29,Discover,USD,SampleGen
b4f13db0-a13c-47ac-9da9-81d26362ef02,ADB,F100367,CID-107,CA-0193,10/8/2020,Completed,915.12,45.76,960.88,MC,USD,SampleGen
6b5a0543-2f54-4ac9-b473-dfe3dda521d5,ADB,F100368,CID-107,CA-0193,6/16/2025,Completed,1611.77,80.59,1692.36,VISA,USD,SampleGen
6ebb5057-997b-4278-9ab7-60f27b4addc1,ADB,F100369,CID-108,CA-0195,2/10/2023,Completed,618.77,30.94,649.71,MC,USD,SampleGen
2448b058-8435-4dda-a394-b9b68fc83f6c,ADB,F100370,CID-108,CA-0195,7/18/2020,Completed,333.45,16.67,350.12,PayPal,USD,SampleGen
0163a913-805f-42ef-afbc-ec2d425ae054,ADB,F100371,CID-109,CA-0196,5/7/2024,Completed,1123.41,56.17,1179.58,Discover,USD,SampleGen
e303008c-d7a7-47fd-9e98-015a1fe4fc2a,ADB,F100372,CID-110,CA-0197,6/8/2019,Completed,1820.56,91.02,1911.58,MC,USD,SampleGen
da0c6a7f-a051-4635-8121-61bb761421ec,ADB,F100373,CID-111,CA-0199,4/16/2021,Completed,2167.27,108.36,2275.63,Discover,USD,SampleGen
da57087c-31c0-42dc-bf77-6d3c55c44228,ADB,F100374,CID-111,CA-0199,2/20/2020,Completed,433.71,21.69,455.4,PayPal,USD,SampleGen
20d677bc-4e1b-4fb9-841d-46eba9f2221d,ADB,F100375,CID-111,CA-0199,3/27/2022,Completed,287.59,14.38,301.97,MC,USD,SampleGen
5c608781-9512-4fa9-a7d8-4ed63452f2bd,ADB,F100376,CID-112,CA-0200,5/29/2024,Cancelled,2843.79,142.19,2985.98,VISA,USD,SampleGen
a46e39a0-4c20-4795-8d2c-c767046adb82,ADB,F100377,CID-112,CA-0200,10/10/2020,Completed,559.85,27.99,587.84,MC,USD,SampleGen
713a9186-29c6-42db-8f1c-6434a977d66d,ADB,F100378,CID-112,CA-0200,9/5/2020,Completed,160.47,8.02,168.49,PayPal,USD,SampleGen
118dbeb3-01b4-4cf1-9b23-27435f93d738,ADB,F100379,CID-112,CA-0200,6/18/2023,Completed,587.76,29.39,617.15,MC,USD,SampleGen
a774accd-41a2-455d-9808-9a072b6a73cd,ADB,F100380,CID-112,CA-0200,5/3/2024,Completed,427.38,21.37,448.75,PayPal,USD,SampleGen
315d8102-cfba-401c-b609-1666596dc42c,ADB,F100381,CID-113,CA-0202,6/2/2021,Completed,1717.86,85.9,1803.76,PayPal,USD,SampleGen
b0fbcbec-97f8-48b3-8829-7b5499dbf305,ADB,F100382,CID-114,CA-0204,9/24/2021,Pending,1307.03,65.35,1372.38,MC,USD,SampleGen
ca83dc33-9734-428b-8b75-d1f69a0446c0,ADB,F100383,CID-114,CA-0204,12/16/2022,Completed,503.86,25.19,529.05,Discover,USD,SampleGen
793e290f-5448-4dee-943e-d535fe40fb69,ADB,F100384,CID-114,CA-0204,9/17/2020,Completed,1082.89,54.14,1137.03,MC,USD,SampleGen
2feae370-51ac-404c-8af0-a95d62b20b31,ADB,F100385,CID-114,CA-0204,9/28/2019,Completed,96.11,4.81,100.92,Discover,USD,SampleGen
895bdadf-8e47-42a0-8ea0-6248b26c2eac,ADB,F100386,CID-114,CA-0204,1/13/2021,Completed,251.92,12.6,264.52,MC,USD,SampleGen
e3ebb35d-a192-4ff3-a266-8de27097bc39,ADB,F100387,CID-114,CA-0204,10/3/2024,Completed,900.75,45.04,945.79,PayPal,USD,SampleGen
0d9ea6c4-f488-42ef-a986-18d36a3e0312,ADB,F100388,CID-115,CA-0206,4/30/2019,Completed,1508.23,75.41,1583.64,PayPal,USD,SampleGen
a1bea48c-561e-4511-a3ea-b2954f639cf0,ADB,F100389,CID-115,CA-0206,10/6/2020,Pending,1171.04,58.56,1229.6,MC,USD,SampleGen
0ba9b301-477e-4e96-86c3-cc4fa87c4634,ADB,F100390,CID-116,CA-0208,3/29/2021,Cancelled,1165.72,58.29,1224.01,Discover,USD,SampleGen
cc8598f0-c61c-497f-865a-8b5224b3e90b,ADB,F100391,CID-116,CA-0208,2/16/2022,Completed,1170.76,58.54,1229.3,VISA,USD,SampleGen
b155a2db-2eb6-4615-bffe-57c593ab67bc,ADB,F100392,CID-116,CA-0208,1/29/2020,Cancelled,2255.33,112.77,2368.1,MC,USD,SampleGen
b45d582f-cc99-4e8c-8b1c-4da2a0b87e79,ADB,F100393,CID-116,CA-0208,9/15/2023,Completed,708.29,35.41,743.7,VISA,USD,SampleGen
95ee7b2a-2103-46fc-b1e5-76739755c39b,ADB,F100394,CID-117,CA-0210,12/23/2023,Completed,1379.07,68.95,1448.02,Discover,USD,SampleGen
7eaa0898-093d-4487-8c4f-0dd64f2718ec,ADB,F100395,CID-117,CA-0210,6/2/2019,Cancelled,165.16,8.26,173.42,MC,USD,SampleGen
002f35f2-799d-4118-a340-90f344b4ee18,ADB,F100396,CID-117,CA-0210,7/7/2019,Completed,683.64,34.18,717.82,Discover,USD,SampleGen
5968e482-d598-4377-8874-38c611467f2d,ADB,F100397,CID-117,CA-0210,8/25/2019,Completed,2225.03,111.27,2336.3,VISA,USD,SampleGen
b45ced45-dd17-44cf-9589-089dd7393e7b,ADB,F100398,CID-118,CA-0212,2/16/2025,Completed,2165.6,108.28,2273.88,VISA,USD,SampleGen
775aaa43-95be-4008-871f-87e97190275b,ADB,F100399,CID-118,CA-0212,9/19/2020,Completed,1653.12,82.65,1735.77,PayPal,USD,SampleGen
2da0953c-f486-4174-8544-222787f683a0,ADB,F100400,CID-118,CA-0212,11/23/2023,Pending,595.4,29.77,625.17,VISA,USD,SampleGen
047b420b-9022-4a61-88fa-82890ea7669f,ADB,F100401,CID-118,CA-0212,2/4/2022,Completed,1625.33,81.27,1706.6,MC,USD,SampleGen
caa30523-84d8-4630-9a8b-c6ccbd9efd67,ADB,F100402,CID-119,CA-0214,8/19/2019,Pending,1138.72,56.94,1195.66,MC,USD,SampleGen
c4267259-46cb-46d2-88b0-647f1c144000,ADB,F100403,CID-119,CA-0214,6/11/2019,Completed,1774.79,88.74,1863.53,MC,USD,SampleGen
0d2361eb-efeb-485a-9c0d-cf055a71b82f,ADB,F100404,CID-119,CA-0214,2/27/2022,Completed,989.16,49.46,1038.62,VISA,USD,SampleGen
760f912c-ee37-43b5-a98c-af08c149181f,ADB,F100405,CID-119,CA-0214,8/10/2020,Completed,627.83,31.39,659.22,VISA,USD,SampleGen
c908c6b5-dd89-4fd0-a7c8-984d95ef0469,ADB,F100406,CID-119,CA-0214,9/16/2024,Completed,1476.64,73.83,1550.47,MC,USD,SampleGen
60fbf4b8-7393-413b-8d6d-3f5c00179e6b,ADB,F100407,CID-120,CA-0216,9/13/2023,Completed,2982.92,149.14,3132.06,VISA,USD,SampleGen
99151ea5-f0d2-407d-b712-d6c08b3c2037,ADB,F100408,CID-120,CA-0216,3/2/2022,Pending,2201.24,110.06,2311.3,VISA,USD,SampleGen
a99dcf9e-2421-44ba-9dcd-bee70245a362,ADB,F100409,CID-121,CA-0218,3/29/2019,Completed,1863.57,93.18,1956.75,Discover,USD,SampleGen
f12bb3a2-f1ea-4e43-893e-f8af7a61ba75,ADB,F100410,CID-121,CA-0218,7/27/2020,Completed,1033.13,51.66,1084.79,VISA,USD,SampleGen
0be76e52-4505-45bc-b876-f218b244d6f3,ADB,F100411,CID-121,CA-0218,7/27/2024,Completed,1131.81,56.59,1188.4,PayPal,USD,SampleGen
169ed4d6-cb0e-4622-b70e-b8daa3e6541f,ADB,F100412,CID-121,CA-0218,4/6/2024,Cancelled,1021.09,51.05,1072.14,VISA,USD,SampleGen
53c3aa43-a24c-470d-ad7b-2c0f3f9e19b7,ADB,F100413,CID-121,CA-0218,12/12/2019,Completed,1842.43,92.12,1934.55,PayPal,USD,SampleGen
cb6ad58d-3263-46a1-95b4-ecace9372cdd,ADB,F100414,CID-122,CA-0219,8/3/2024,Completed,508.36,25.41,533.77,VISA,USD,SampleGen
42b97575-757f-4d9c-a671-2b37368d94c1,ADB,F100415,CID-122,CA-0219,12/5/2023,Completed,392.25,19.61,411.86,Discover,USD,SampleGen
32649ef9-a5a2-4a1f-94c1-285bd3e4b292,ADB,F100416,CID-123,CA-0221,6/23/2025,Completed,257.21,12.86,270.07,Discover,USD,SampleGen
438ab8cb-7d25-49cc-870c-3ee07f219d40,ADB,F100417,CID-124,CA-0223,3/24/2020,Pending,267.76,13.39,281.15,VISA,USD,SampleGen
7e4487cc-ce90-4c07-bd44-e53da41a7b3a,ADB,F100418,CID-124,CA-0223,4/17/2024,Completed,1120.07,56,1176.07,VISA,USD,SampleGen
b08242a1-3cfa-49d1-bf60-c1b646939e7a,ADB,F100419,CID-124,CA-0223,11/4/2024,Completed,2273.06,113.66,2386.72,Discover,USD,SampleGen
42c757ad-02cb-4a1e-9ceb-ed57388a4923,ADB,F100420,CID-125,CA-0225,5/4/2019,Pending,1767.06,88.35,1855.41,VISA,USD,SampleGen
d1320c37-d44c-4b70-bee1-1fe1a98289d3,ADB,F100421,CID-125,CA-0225,5/23/2019,Completed,1630.37,81.53,1711.9,VISA,USD,SampleGen
e2a0f59a-52af-417a-80ac-dcd59ebb6f76,ADB,F100422,CID-126,CA-0227,5/25/2020,Completed,1332.49,66.63,1399.12,PayPal,USD,SampleGen
51f2b5a8-8923-4736-beab-f9efb722ca9b,ADB,F100423,CID-127,CA-0229,1/29/2019,Pending,1439.76,71.99,1511.75,VISA,USD,SampleGen
1b41a486-548b-43b3-a357-8016eb98a75a,ADB,F100424,CID-127,CA-0229,10/15/2019,Completed,2077.43,103.88,2181.31,Discover,USD,SampleGen
69f08c32-7fc6-4e37-b454-d7a4b8ee0a13,ADB,F100425,CID-127,CA-0229,2/8/2025,Completed,14.5,0.73,15.23,MC,USD,SampleGen
eb835faf-bcaf-4750-ba20-1eebfe5f3b05,ADB,F100426,CID-127,CA-0229,12/12/2024,Cancelled,1071.53,53.58,1125.11,PayPal,USD,SampleGen
134a4cab-e82c-4b4d-a523-4dfaef5d37a5,ADB,F100427,CID-127,CA-0229,1/20/2025,Completed,3050.12,152.51,3202.63,VISA,USD,SampleGen
e3724df8-a696-473d-aaa2-22e4a1f255a6,ADB,F100428,CID-127,CA-0229,11/5/2019,Completed,2196.37,109.82,2306.19,VISA,USD,SampleGen
2ba75482-a04c-472e-b030-1bd9ff8a4ab3,ADB,F100429,CID-128,CA-0230,12/12/2021,Completed,1315.22,65.76,1380.98,MC,USD,SampleGen
dff27137-dad3-4936-974c-774212bfc5eb,ADB,F100430,CID-128,CA-0230,7/26/2022,Pending,1956.95,97.85,2054.8,VISA,USD,SampleGen
9a65c170-ab29-4880-bf67-62e2253c3a53,ADB,F100431,CID-128,CA-0230,2/18/2021,Completed,2103.77,105.19,2208.96,VISA,USD,SampleGen
70084d1c-d4f4-48f2-a1d1-a10ae50e9616,ADB,F100432,CID-128,CA-0230,1/17/2021,Cancelled,1702.94,85.15,1788.09,VISA,USD,SampleGen
94deead5-e6d7-4ee1-910b-1be309199de5,ADB,F100433,CID-129,CA-0232,8/28/2022,Cancelled,465.11,23.25,488.36,PayPal,USD,SampleGen
47da46fb-ed6f-4f36-ba39-d5feaa17848b,ADB,F100434,CID-129,CA-0232,7/28/2019,Pending,1494.09,74.71,1568.8,VISA,USD,SampleGen
d2ada07f-c89d-4551-a75d-72ad5ff01ebf,ADB,F100435,CID-130,CA-0234,12/27/2019,Completed,378.7,18.93,397.63,Discover,USD,SampleGen
6790d4cd-faa4-4f6b-ad0a-12e99041a545,ADB,F100436,CID-131,CA-0236,6/7/2020,Completed,1475.19,73.76,1548.95,PayPal,USD,SampleGen
5207e44e-b208-466c-b712-d4eecb4ab49d,ADB,F100437,CID-132,CA-0238,1/5/2022,Completed,1216.4,60.82,1277.22,VISA,USD,SampleGen
2d1c33cd-bc6e-40a4-8e0e-609920990995,ADB,F100438,CID-133,CA-0240,11/17/2022,Completed,899.33,44.97,944.3,VISA,USD,SampleGen
273753ad-8b13-4be9-adfc-ba11b586c970,ADB,F100439,CID-133,CA-0240,9/21/2021,Completed,2313.38,115.68,2429.06,MC,USD,SampleGen
b02c50a6-e11b-416c-bc1b-de56582fb8d4,ADB,F100440,CID-133,CA-0240,4/7/2022,Completed,1265.72,63.29,1329.01,MC,USD,SampleGen
6165b13f-c492-4479-ba24-6904ea2e7796,ADB,F100441,CID-133,CA-0240,7/28/2023,Completed,718.05,35.9,753.95,VISA,USD,SampleGen
718f70a4-3ef6-4b6a-9aeb-28212ee6ad9e,ADB,F100442,CID-133,CA-0240,9/26/2024,Completed,1256.7,62.84,1319.54,MC,USD,SampleGen
0d9a0952-7c11-48cb-b617-99d12da5b512,ADB,F100443,CID-133,CA-0240,7/19/2019,Completed,2111.09,105.55,2216.64,PayPal,USD,SampleGen
93372926-57f1-4dd8-b2be-7319970b2ade,ADB,F100444,CID-133,CA-0240,7/16/2021,Cancelled,1231.11,61.56,1292.67,MC,USD,SampleGen
bc902e1c-4d83-4f41-bb42-9a9a30a96160,ADB,F100445,CID-133,CA-0240,7/4/2021,Completed,1096.12,54.81,1150.93,VISA,USD,SampleGen
5b3cfcf2-4cb0-42d4-896a-3194de05cf07,ADB,F100446,CID-134,CA-0242,2/14/2024,Completed,1088.18,54.4,1142.58,MC,USD,SampleGen
26a8317f-9120-482f-af79-4b13c6355e34,ADB,F100447,CID-134,CA-0242,6/21/2025,Completed,1081.94,54.1,1136.04,Discover,USD,SampleGen
3f3c7dd7-7948-427c-a79e-afdbdd8fc898,ADB,F100448,CID-134,CA-0242,3/12/2025,Completed,44.95,2.25,47.2,PayPal,USD,SampleGen
395c5d36-dd49-434c-9baf-d0f0325179f2,ADB,F100449,CID-134,CA-0242,7/17/2019,Completed,365.37,18.27,383.64,Discover,USD,SampleGen
80b33fae-147a-4f38-b830-b105429cc01e,ADB,F100450,CID-134,CA-0242,12/9/2021,Completed,1819.27,90.96,1910.23,Discover,USD,SampleGen
8d38c403-cab2-4f61-a999-91255d4d9e14,ADB,F100451,CID-135,CA-0244,10/5/2024,Pending,689.12,34.45,723.57,Discover,USD,SampleGen
01418c27-e8aa-4351-94c1-429205997e10,ADB,F100452,CID-135,CA-0244,5/9/2025,Completed,2512.56,125.63,2638.19,MC,USD,SampleGen
e4cd2be9-d864-4866-8bac-391254cc5d8f,ADB,F100453,CID-136,CA-0246,2/12/2022,Completed,742.43,37.13,779.56,VISA,USD,SampleGen
9d08eb53-95f3-4486-87bb-10815b2a5852,ADB,F100454,CID-136,CA-0246,2/15/2022,Completed,800.71,40.04,840.75,Discover,USD,SampleGen
28cad807-8dc8-4451-a6cd-5a8595af5d39,ADB,F100455,CID-136,CA-0246,6/23/2024,Completed,1749.4,87.47,1836.87,MC,USD,SampleGen
b948d43c-e085-4517-84f4-ed46df36a9b7,ADB,F100456,CID-136,CA-0246,10/14/2020,Completed,1338.37,66.92,1405.29,Discover,USD,SampleGen
4db773d8-e6bb-4d32-ae33-bf4b323a2d08,ADB,F100457,CID-136,CA-0246,6/5/2024,Cancelled,2103.05,105.16,2208.21,PayPal,USD,SampleGen
1cf7b682-743a-4aef-9960-a4f31bc208d8,ADB,F100458,CID-137,CA-0248,12/18/2023,Completed,1678.25,83.9,1762.15,MC,USD,SampleGen
de62468b-c76d-4ec4-ac1b-49df3a3beb93,ADB,F100459,CID-137,CA-0248,3/27/2025,Completed,891.61,44.58,936.19,VISA,USD,SampleGen
964c8cbb-1b28-4217-b70e-e6d6e3365150,ADB,F100460,CID-137,CA-0248,3/24/2020,Cancelled,1562.71,78.14,1640.85,PayPal,USD,SampleGen
30794c0d-b8fa-4758-9fb2-7d724a9f7685,ADB,F100461,CID-137,CA-0248,12/1/2020,Completed,1284.07,64.21,1348.28,VISA,USD,SampleGen
4ce0ac95-4259-455b-b1b7-e4187ce5e2ac,ADB,F100462,CID-137,CA-0248,4/11/2022,Pending,656.51,32.83,689.34,MC,USD,SampleGen
694210c1-11c0-49b1-9b6b-14f0a0a63900,ADB,F100463,CID-138,CA-0250,7/29/2022,Pending,1484.19,74.21,1558.4,Discover,USD,SampleGen
3cb74fe3-c3e5-40f6-b9a1-a2d709c5984e,ADB,F100464,CID-138,CA-0250,5/10/2023,Completed,1839.77,91.98,1931.75,MC,USD,SampleGen
52f5d9c0-c0c1-4306-91d9-4197b41d6bff,ADB,F100465,CID-139,CA-0252,8/20/2024,Cancelled,2581.19,129.06,2710.25,MC,USD,SampleGen
e69ab3c4-6f3a-4fae-a7b9-441eda0871a9,ADB,F100466,CID-139,CA-0252,8/23/2019,Completed,422.42,21.12,443.54,Discover,USD,SampleGen
c7f1c835-b001-457b-81ab-52a5ec8f1789,ADB,F100467,CID-140,CA-0253,4/6/2020,Completed,1023.69,51.18,1074.87,Discover,USD,SampleGen
d1bd7678-22a6-4dd5-b8dc-f046035c0f9d,ADB,F100468,CID-141,CA-0255,6/21/2024,Completed,2460.2,123,2583.2,MC,USD,SampleGen
cf8500e9-5baa-42d4-8089-0cfeca1e90b4,ADB,F100469,CID-141,CA-0255,1/29/2024,Cancelled,393.38,19.67,413.05,VISA,USD,SampleGen
b0bdcc36-4eb1-4206-ad7f-54f5d2d2e972,ADB,F100470,CID-142,CA-0257,5/17/2024,Cancelled,14.4,0.72,15.12,Discover,USD,SampleGen
5c2e1c83-1879-4df4-93e4-bf1f97aab2bc,ADB,F100471,CID-142,CA-0257,12/3/2019,Pending,1001.3,50.06,1051.36,Discover,USD,SampleGen
b0c027f3-f244-45f5-8854-9107e400c922,ADB,F100472,CID-143,CA-0259,5/26/2025,Completed,2044.63,102.23,2146.86,MC,USD,SampleGen
5fcd631f-34e2-4ad2-87d7-8f744e001bb6,ADB,F100473,CID-144,CA-0261,1/27/2023,Completed,1408.44,70.42,1478.86,VISA,USD,SampleGen
098e5d7a-2ae9-4316-be9f-a7e2d5fdc4a5,ADB,F100474,CID-144,CA-0261,11/29/2022,Completed,599.72,29.99,629.71,VISA,USD,SampleGen
e1e42871-d455-4fc8-b5c9-c452559a4f8c,ADB,F100475,CID-145,CA-0263,1/6/2022,Cancelled,496.65,24.83,521.48,VISA,USD,SampleGen
c1079996-e769-4636-bdfa-f8dd665fe189,ADB,F100476,CID-145,CA-0263,12/23/2021,Completed,1641.59,82.08,1723.67,PayPal,USD,SampleGen
d3d5e6e9-0051-4399-bc96-38a657c1c171,ADB,F100477,CID-146,CA-0264,4/18/2022,Completed,429.32,21.47,450.79,MC,USD,SampleGen
127f9b67-8acf-4942-b060-ab0ed43e0980,ADB,F100478,CID-146,CA-0264,1/11/2022,Completed,111.18,5.56,116.74,VISA,USD,SampleGen
c47daacb-e72f-482c-a15d-f0a965b5c9cb,ADB,F100479,CID-146,CA-0264,5/17/2023,Completed,1974.14,98.72,2072.86,VISA,USD,SampleGen
fd1bafd4-6fd9-4061-99df-201fee27ea25,ADB,F100480,CID-146,CA-0264,1/23/2024,Pending,259.78,12.99,272.77,PayPal,USD,SampleGen
3643b9e4-7e3e-4642-aba9-303d5deeea4a,ADB,F100481,CID-146,CA-0264,9/30/2021,Pending,829.76,41.49,871.25,VISA,USD,SampleGen
91629180-f0ff-46fd-be1f-82cf7109f6ce,ADB,F100482,CID-147,CA-0266,10/6/2022,Completed,36.68,1.83,38.51,VISA,USD,SampleGen
cc79c790-41be-4809-b6ec-b1fa8e8f1730,ADB,F100483,CID-147,CA-0266,4/3/2019,Completed,2210.93,110.55,2321.48,Discover,USD,SampleGen
625d9d98-d67c-40b9-ace0-16a0acb4c8a5,ADB,F100484,CID-147,CA-0266,1/29/2019,Completed,844.47,42.23,886.7,Discover,USD,SampleGen
8c4ab842-d0a3-429d-9412-d9082f991b2b,ADB,F100485,CID-147,CA-0266,6/8/2024,Completed,59.25,2.96,62.21,MC,USD,SampleGen
c3f5dfb3-372a-4225-90df-ebdd95011def,ADB,F100486,CID-148,CA-0268,2/22/2025,Completed,962.5,48.13,1010.63,MC,USD,SampleGen
5548d63d-8da2-4ee2-95c4-d8257e7a80d9,ADB,F100487,CID-149,CA-0269,4/4/2023,Completed,122.29,6.11,128.4,VISA,USD,SampleGen
fa18cb50-f416-4ae3-9ee9-8b5846b3380d,ADB,F100488,CID-149,CA-0269,12/14/2022,Completed,73.47,3.68,77.15,MC,USD,SampleGen
8bc200f3-b19d-4ac6-88fe-689eb577d169,ADB,F100489,CID-149,CA-0269,3/17/2022,Completed,788.16,39.41,827.57,MC,USD,SampleGen
a9047cc2-2758-40c9-b02f-bf8002257df6,ADB,F100490,CID-149,CA-0269,3/31/2022,Completed,991.53,49.58,1041.11,Discover,USD,SampleGen
85852ecd-fbc0-4dc6-bc5e-7d56638765a3,ADB,F100491,CID-149,CA-0269,4/22/2021,Pending,493.39,24.67,518.06,PayPal,USD,SampleGen
f52bb6de-35dd-4217-a539-d333cc526000,ADB,F100492,CID-149,CA-0269,6/5/2023,Pending,117.24,5.86,123.1,Discover,USD,SampleGen
58920cd3-05b5-4919-88ef-75a3b6cbbf54,ADB,F100493,CID-149,CA-0269,6/14/2024,Completed,1849.33,92.47,1941.8,VISA,USD,SampleGen
434726f7-e63d-408f-9bca-4d68cbe2d561,ADB,F100494,CID-149,CA-0269,2/28/2025,Completed,1823.6,91.18,1914.78,Discover,USD,SampleGen
88fdb137-571c-4814-b4d0-1b9bcbaec3d7,ADB,F100495,CID-149,CA-0269,3/28/2024,Completed,913.86,45.69,959.55,Discover,USD,SampleGen
2d59c824-eb1d-4afd-aade-0c0aa2ebfdbb,ADB,F100496,CID-149,CA-0269,9/24/2019,Completed,1133.08,56.65,1189.73,MC,USD,SampleGen
776d4f13-e6c7-425a-b7c0-44e6ff55b7f5,ADB,F100497,CID-150,CA-0271,9/9/2024,Completed,674.19,33.71,707.9,MC,USD,SampleGen
3d3bd6e8-45ad-4c55-aacc-d8ecf2174528,ADB,F100498,CID-150,CA-0271,5/17/2024,Completed,1716.49,85.82,1802.31,MC,USD,SampleGen
0c191ea8-6675-4010-912e-981d13b07d5a,ADB,F100499,CID-150,CA-0271,1/3/2023,Completed,2424.12,121.22,2545.34,PayPal,USD,SampleGen
578470a7-6600-4d88-9ffa-c8b5deb31f74,ADB,F100500,CID-150,CA-0271,3/29/2021,Completed,1631.13,81.55,1712.68,Discover,USD,SampleGen
f26470e5-c9c6-4d4c-97e7-01466dc6891e,ADB,F100501,CID-150,CA-0271,10/25/2021,Completed,526.99,26.35,553.34,Discover,USD,SampleGen
63812a7a-d549-48e3-a450-cc83fbab9f61,ADB,F100502,CID-151,CA-0273,9/30/2023,Pending,1020.37,51.01,1071.38,PayPal,USD,SampleGen
ce443e1c-9e12-4ffa-8214-cb886286e462,ADB,F100503,CID-151,CA-0273,10/8/2023,Pending,2721.23,136.07,2857.3,MC,USD,SampleGen
dbd065be-ccdc-44de-b37b-fede6b957b2e,ADB,F100504,CID-152,CA-0275,2/11/2025,Cancelled,906.07,45.31,951.38,Discover,USD,SampleGen
20d7cd06-a491-4b3b-abc7-d1305da56520,ADB,F100505,CID-152,CA-0275,3/7/2020,Completed,2528.71,126.43,2655.14,Discover,USD,SampleGen
cce73f0e-f93a-489d-b435-529922e6d54b,ADB,F100506,CID-153,CA-0277,3/9/2019,Completed,1742.69,87.14,1829.83,MC,USD,SampleGen
29ab4993-114e-4667-b69f-084111d7fb33,ADB,F100507,CID-153,CA-0277,7/3/2019,Completed,143.78,7.19,150.97,VISA,USD,SampleGen
ff3a19e1-eb98-490e-9134-0fa6bad92821,ADB,F100508,CID-154,CA-0279,1/11/2025,Completed,1063.8,53.19,1116.99,MC,USD,SampleGen
1c7b88d6-6579-4c5c-aa15-fea91c840154,ADB,F100509,CID-154,CA-0279,10/12/2019,Completed,786.74,39.34,826.08,Discover,USD,SampleGen
43e0b487-ce3d-4984-9574-674b6accc1d5,ADB,F100510,CID-155,CA-0281,7/8/2023,Completed,249.84,12.49,262.33,VISA,USD,SampleGen
330d4761-df8c-41af-a4de-bf139b53a89f,ADB,F100511,CID-155,CA-0281,7/28/2023,Completed,1703.78,85.19,1788.97,VISA,USD,SampleGen
372e9fab-4fce-4cbe-b1b3-61be4017ba30,ADB,F100512,CID-156,CA-0282,10/14/2024,Completed,780.24,39.01,819.25,PayPal,USD,SampleGen
9d9b1ea3-d70d-44dd-8d16-64c17e2231f1,ADB,F100513,CID-156,CA-0282,6/19/2019,Completed,1402.09,70.11,1472.2,Discover,USD,SampleGen
37c03aab-f70b-4e59-9430-88845992edc3,ADB,F100514,CID-157,CA-0284,11/3/2019,Completed,3423.38,171.17,3594.55,VISA,USD,SampleGen
fbe2a6db-8926-4573-a96b-684a086cf7a0,ADB,F100515,CID-157,CA-0284,8/1/2023,Completed,1658.15,82.92,1741.07,VISA,USD,SampleGen
b8d4715c-6f4e-48d1-89e9-cd4d029522f9,ADB,F100516,CID-158,CA-0286,7/30/2021,Completed,2189.68,109.48,2299.16,PayPal,USD,SampleGen
6600de25-07ee-45ea-a470-aa720c46bace,ADB,F100517,CID-158,CA-0286,11/1/2023,Completed,1643.53,82.17,1725.7,PayPal,USD,SampleGen
2c07b94d-6b8f-42e0-b658-69540dcb7a65,ADB,F100518,CID-158,CA-0286,1/26/2021,Completed,738.72,36.94,775.66,MC,USD,SampleGen
e9660974-bd70-459f-9d1f-c421fe5f7711,ADB,F100519,CID-159,CA-0287,6/25/2022,Completed,1040.97,52.05,1093.02,PayPal,USD,SampleGen
f30f7aea-ca3d-44a1-97cf-a32df4e2fa07,ADB,F100520,CID-159,CA-0287,4/7/2019,Completed,702.18,35.11,737.29,PayPal,USD,SampleGen
5fd97ac8-df81-4939-94e1-bedcbc8ae236,ADB,F100521,CID-159,CA-0287,6/15/2019,Cancelled,1365.93,68.3,1434.23,VISA,USD,SampleGen
8b2f60cc-0917-4cb4-ad16-92884150b330,ADB,F100522,CID-159,CA-0287,9/27/2023,Completed,965.06,48.26,1013.32,VISA,USD,SampleGen
0b90bdd3-2a07-40ee-93b6-305e4d589909,ADB,F100523,CID-159,CA-0287,1/2/2021,Completed,894.85,44.74,939.59,Discover,USD,SampleGen
7359eb34-d69c-4a56-8be3-9edb52a2bbee,ADB,F100524,CID-160,CA-0289,6/5/2022,Pending,811.44,40.57,852.01,Discover,USD,SampleGen
b7f1a437-457e-4528-a64d-906a091dfb01,ADB,F100525,CID-160,CA-0289,5/4/2021,Completed,771.8,38.59,810.39,Discover,USD,SampleGen
